SrcEntity	TgtEntity	Score
http://omim.org/entry/100800	http://www.orpha.net/ORDO/Orphanet_15	1.0
http://omim.org/entry/101200	http://www.orpha.net/ORDO/Orphanet_87	1.0
http://omim.org/entry/101400	http://www.orpha.net/ORDO/Orphanet_794	1.0
http://omim.org/entry/101600	http://www.orpha.net/ORDO/Orphanet_710	1.0
http://omim.org/entry/101805	http://www.orpha.net/ORDO/Orphanet_1786	1.0
http://omim.org/entry/101850	http://www.orpha.net/ORDO/Orphanet_38	1.0
http://omim.org/entry/101900	http://www.orpha.net/ORDO/Orphanet_79356	0.789391040802002
http://omim.org/entry/102370	http://www.orpha.net/ORDO/Orphanet_969	1.0
http://omim.org/entry/102520	http://www.orpha.net/ORDO/Orphanet_971	1.0
http://omim.org/entry/102660	http://www.orpha.net/ORDO/Orphanet_55881	1.0
http://omim.org/entry/103200	http://www.orpha.net/ORDO/Orphanet_36397	1.0
http://omim.org/entry/103300	http://www.orpha.net/ORDO/Orphanet_156212	0.8909533023834229
http://omim.org/entry/103500	http://www.orpha.net/ORDO/Orphanet_42665	0.7633552551269531
http://omim.org/entry/103900	http://www.orpha.net/ORDO/Orphanet_403	1.0
http://omim.org/entry/103920	http://www.orpha.net/ORDO/Orphanet_1164	0.8424500823020935
http://omim.org/entry/104100	http://www.orpha.net/ORDO/Orphanet_79501	0.7554943323135376
http://omim.org/entry/104130	http://www.orpha.net/ORDO/Orphanet_1008	0.8226030468940735
http://omim.org/entry/104200	http://www.orpha.net/ORDO/Orphanet_88918	0.7506291270256042
http://omim.org/entry/105120	http://www.orpha.net/ORDO/Orphanet_444116	0.9148114919662476
http://omim.org/entry/105150	http://www.orpha.net/ORDO/Orphanet_324708	0.7872495651245117
http://omim.org/entry/105200	http://www.orpha.net/ORDO/Orphanet_444116	0.9429205656051636
http://omim.org/entry/105210	http://www.orpha.net/ORDO/Orphanet_444116	0.9121576547622681
http://omim.org/entry/105580	http://www.orpha.net/ORDO/Orphanet_424013	0.9669001698493958
http://omim.org/entry/105600	http://www.orpha.net/ORDO/Orphanet_98870	1.0
http://omim.org/entry/105830	http://www.orpha.net/ORDO/Orphanet_72	1.0
http://omim.org/entry/106070	http://www.orpha.net/ORDO/Orphanet_1062	0.8046703338623047
http://omim.org/entry/106100	http://www.orpha.net/ORDO/Orphanet_100050	1.0
http://omim.org/entry/106190	http://www.orpha.net/ORDO/Orphanet_468666	0.8318408131599426
http://omim.org/entry/106220	http://www.orpha.net/ORDO/Orphanet_98557	0.7625760436058044
http://omim.org/entry/106250	http://www.orpha.net/ORDO/Orphanet_98565	0.80922931432724
http://omim.org/entry/106260	http://www.orpha.net/ORDO/Orphanet_1071	0.8471652269363403
http://omim.org/entry/106400	http://www.orpha.net/ORDO/Orphanet_2206	1.0
http://omim.org/entry/106995	http://www.orpha.net/ORDO/Orphanet_90390	0.9428272843360901
http://omim.org/entry/107500	http://www.orpha.net/ORDO/Orphanet_1132	0.8546454906463623
http://omim.org/entry/107600	http://www.orpha.net/ORDO/Orphanet_1114	0.8899384140968323
http://omim.org/entry/108010	http://www.orpha.net/ORDO/Orphanet_211266	0.8585360050201416
http://omim.org/entry/108145	http://www.orpha.net/ORDO/Orphanet_1154	1.0
http://omim.org/entry/108300	http://www.orpha.net/ORDO/Orphanet_90653	1.0
http://omim.org/entry/108600	http://www.orpha.net/ORDO/Orphanet_251282	0.9011995196342468
http://omim.org/entry/108650	http://www.orpha.net/ORDO/Orphanet_316240	0.830841064453125
http://omim.org/entry/108720	http://www.orpha.net/ORDO/Orphanet_1190	1.0
http://omim.org/entry/108721	http://www.orpha.net/ORDO/Orphanet_56305	1.0
http://omim.org/entry/108900	http://www.orpha.net/ORDO/Orphanet_99104	0.7806939482688904
http://omim.org/entry/108950	http://www.orpha.net/ORDO/Orphanet_844	1.0
http://omim.org/entry/108985	http://www.orpha.net/ORDO/Orphanet_86813	1.0
http://omim.org/entry/109000	http://www.orpha.net/ORDO/Orphanet_114	1.0
http://omim.org/entry/109300	http://www.orpha.net/ORDO/Orphanet_1228	1.0
http://omim.org/entry/109400	http://www.orpha.net/ORDO/Orphanet_377	1.0
http://omim.org/entry/109650	http://www.orpha.net/ORDO/Orphanet_117	0.8424545526504517
http://omim.org/entry/110050	http://www.orpha.net/ORDO/Orphanet_98566	0.7852071523666382
