SrcEntity	TgtEntity	Score
http://snomed.info/id/10013000	http://purl.org/sig/ont/fma/fma44631	1.0
http://snomed.info/id/10025002	http://purl.org/sig/ont/fma/fma37498	1.0
http://snomed.info/id/10036009	http://purl.org/sig/ont/fma/fma13515	0.95147699
http://snomed.info/id/1003699003	http://purl.org/sig/ont/fma/fma60329	0.916026
http://snomed.info/id/1004099009	http://purl.org/sig/ont/fma/fma42756	0.9045009
http://snomed.info/id/1004100001	http://purl.org/sig/ont/fma/fma42757	0.92490971
http://snomed.info/id/1004119006	http://purl.org/sig/ont/fma/fma45513	0.91387337
http://snomed.info/id/1004120000	http://purl.org/sig/ont/fma/fma45514	0.91664714
http://snomed.info/id/1004127002	http://purl.org/sig/ont/fma/fma45524	0.90806919
http://snomed.info/id/1004128007	http://purl.org/sig/ont/fma/fma45525	0.91396171
http://snomed.info/id/1004135004	http://purl.org/sig/ont/fma/fma45535	0.90774232
http://snomed.info/id/1004136003	http://purl.org/sig/ont/fma/fma45536	0.9116661
http://snomed.info/id/1005009	http://purl.org/sig/ont/fma/fma12773	0.9134624
http://snomed.info/id/10056005	http://purl.org/sig/ont/fma/fma52621	1.0
http://snomed.info/id/10062000	http://purl.org/sig/ont/fma/fma46805	1.0
http://snomed.info/id/1010272002	http://purl.org/sig/ont/fma/fma51159	0.90572298
http://snomed.info/id/1010273007	http://purl.org/sig/ont/fma/fma51162	0.90153736
http://snomed.info/id/1010274001	http://purl.org/sig/ont/fma/fma51165	0.90406609
http://snomed.info/id/1010599001	http://purl.org/sig/ont/fma/fma83876	0.980434
http://snomed.info/id/1010600003	http://purl.org/sig/ont/fma/fma83877	0.98014486
http://snomed.info/id/1010601004	http://purl.org/sig/ont/fma/fma83877	0.91933662
http://snomed.info/id/1010602006	http://purl.org/sig/ont/fma/fma83876	0.9425782
http://snomed.info/id/10124000	http://purl.org/sig/ont/fma/fma21502	1.0
http://snomed.info/id/10141003	http://purl.org/sig/ont/fma/fma52967	1.0
http://snomed.info/id/10145007	http://purl.org/sig/ont/fma/fma82453	0.91597801
http://snomed.info/id/1017224000	http://purl.org/sig/ont/fma/fma24480	0.95384532
http://snomed.info/id/1017225004	http://purl.org/sig/ont/fma/fma24481	0.93007439
http://snomed.info/id/10176001	http://purl.org/sig/ont/fma/fma62317	0.93588358
http://snomed.info/id/10200004	http://purl.org/sig/ont/fma/fma7197	1.0
http://snomed.info/id/10208006	http://purl.org/sig/ont/fma/fma16561	1.0
http://snomed.info/id/10209003	http://purl.org/sig/ont/fma/fma61216	1.0
http://snomed.info/id/102286006	http://purl.org/sig/ont/fma/fma32401	0.91463488
http://snomed.info/id/102287002	http://purl.org/sig/ont/fma/fma322639	1.0
http://snomed.info/id/102288007	http://purl.org/sig/ont/fma/fma33531	0.9576627
http://snomed.info/id/102290008	http://purl.org/sig/ont/fma/fma50248	0.91163713
http://snomed.info/id/102292000	http://purl.org/sig/ont/fma/fma9622	0.96306431
http://snomed.info/id/102297006	http://purl.org/sig/ont/fma/fma7405	1.0
http://snomed.info/id/102299009	http://purl.org/sig/ont/fma/fma279949	0.91963196
http://snomed.info/id/10245000	http://purl.org/sig/ont/fma/fma37451	1.0
http://snomed.info/id/1028005	http://purl.org/sig/ont/fma/fma59160	1.0
http://snomed.info/id/10293006	http://purl.org/sig/ont/fma/fma18808	0.95116597
http://snomed.info/id/1030007	http://purl.org/sig/ont/fma/fma322786	0.92718494
http://snomed.info/id/10328008	http://purl.org/sig/ont/fma/fma322770	0.94933677
http://snomed.info/id/10410005	http://purl.org/sig/ont/fma/fma59152	1.0
http://snomed.info/id/10415000	http://purl.org/sig/ont/fma/fma58470	1.0
http://snomed.info/id/10417008	http://purl.org/sig/ont/fma/fma16911	1.0
http://snomed.info/id/10475007	http://purl.org/sig/ont/fma/fma10665	1.0
http://snomed.info/id/10476008	http://purl.org/sig/ont/fma/fma311594	0.97471613
http://snomed.info/id/1052259006	http://purl.org/sig/ont/fma/fma63259	1.0
http://snomed.info/id/1052262009	http://purl.org/sig/ont/fma/fma63259	0.93183053
http://snomed.info/id/1052288007	http://purl.org/sig/ont/fma/fma49390	0.97719514
http://snomed.info/id/1052289004	http://purl.org/sig/ont/fma/fma49391	0.97787189
http://snomed.info/id/1052290008	http://purl.org/sig/ont/fma/fma49392	0.97256655
http://snomed.info/id/1052293005	http://purl.org/sig/ont/fma/fma49390	0.94950467
http://snomed.info/id/1052294004	http://purl.org/sig/ont/fma/fma49391	0.94781971
http://snomed.info/id/1052297006	http://purl.org/sig/ont/fma/fma49392	0.94332916
http://snomed.info/id/1052333006	http://purl.org/sig/ont/fma/fma7214	0.90226853
http://snomed.info/id/1055264003	http://purl.org/sig/ont/fma/fma56428	0.94993407
http://snomed.info/id/1055265002	http://purl.org/sig/ont/fma/fma56427	0.96020162
http://snomed.info/id/1055290000	http://purl.org/sig/ont/fma/fma56768	1.0
http://snomed.info/id/1055291001	http://purl.org/sig/ont/fma/fma56767	1.0
http://snomed.info/id/105580009	http://purl.org/sig/ont/fma/fma16204	1.0
http://snomed.info/id/105581008	http://purl.org/sig/ont/fma/fma322638	1.0
http://snomed.info/id/105586003	http://purl.org/sig/ont/fma/fma322584	0.92465156
http://snomed.info/id/10591007	http://purl.org/sig/ont/fma/fma16511	1.0
http://snomed.info/id/10634008	http://purl.org/sig/ont/fma/fma46576	1.0
http://snomed.info/id/10642009	http://purl.org/sig/ont/fma/fma42815	1.0
http://snomed.info/id/10655005	http://purl.org/sig/ont/fma/fma44248	1.0
http://snomed.info/id/10695007	http://purl.org/sig/ont/fma/fma58362	0.91248858
http://snomed.info/id/10737006	http://purl.org/sig/ont/fma/fma20291	1.0
http://snomed.info/id/10746000	http://purl.org/sig/ont/fma/fma7180	1.0
http://snomed.info/id/1076006	http://purl.org/sig/ont/fma/fma45198	0.93335229
http://snomed.info/id/10766009	http://purl.org/sig/ont/fma/fma22710	1.0
http://snomed.info/id/10769002	http://purl.org/sig/ont/fma/fma78121	1.0
http://snomed.info/id/10770001	http://purl.org/sig/ont/fma/fma32631	1.0
http://snomed.info/id/10776007	http://purl.org/sig/ont/fma/fma62021	1.0
http://snomed.info/id/10778008	http://purl.org/sig/ont/fma/fma62174	1.0
http://snomed.info/id/1078224004	http://purl.org/sig/ont/fma/fma14121	1.0
http://snomed.info/id/1078225003	http://purl.org/sig/ont/fma/fma279911	0.92131835
http://snomed.info/id/10801009	http://purl.org/sig/ont/fma/fma65216	1.0
http://snomed.info/id/108372004	http://purl.org/sig/ont/fma/fma232178	0.9148398
http://snomed.info/id/10840004	http://purl.org/sig/ont/fma/fma322914	0.93411851
http://snomed.info/id/10846005	http://purl.org/sig/ont/fma/fma322885	0.9671194
http://snomed.info/id/10864003	http://purl.org/sig/ont/fma/fma23322	1.0
http://snomed.info/id/1087003	http://purl.org/sig/ont/fma/fma13343	1.0
http://snomed.info/id/10886002	http://purl.org/sig/ont/fma/fma38558	1.0
http://snomed.info/id/10915005	http://purl.org/sig/ont/fma/fma5910	1.0
http://snomed.info/id/1092001	http://purl.org/sig/ont/fma/fma61901	1.0
http://snomed.info/id/10921009	http://purl.org/sig/ont/fma/fma22703	1.0
http://snomed.info/id/10937003	http://purl.org/sig/ont/fma/fma62191	0.90022391
http://snomed.info/id/10945008	http://purl.org/sig/ont/fma/fma15848	1.0
http://snomed.info/id/109559009	http://purl.org/sig/ont/fma/fma17528	1.0
http://snomed.info/id/1099005	http://purl.org/sig/ont/fma/fma72205	0.94600099
http://snomed.info/id/10992007	http://purl.org/sig/ont/fma/fma50990	1.0
http://snomed.info/id/11000004	http://purl.org/sig/ont/fma/fma61833	1.0
http://snomed.info/id/11016002	http://purl.org/sig/ont/fma/fma23894	1.0
http://snomed.info/id/11018001	http://purl.org/sig/ont/fma/fma6281	1.0
http://snomed.info/id/11019009	http://purl.org/sig/ont/fma/fma8128	0.91004181
http://snomed.info/id/11035002	http://purl.org/sig/ont/fma/fma18247	0.92468703
http://snomed.info/id/11048003	http://purl.org/sig/ont/fma/fma52827	1.0
http://snomed.info/id/110485007	http://purl.org/sig/ont/fma/fma286431	0.93323106
http://snomed.info/id/110486008	http://purl.org/sig/ont/fma/fma54319	0.93933105
